teamId,W0,W1,W2,W3,W4,W5,W6,W7
0,28:H:L,1:H:M,17:H:D,8:A:S,4:A:L,BYE,27:H:D,5:A:S
1,17:A:M,0:A:M,4:H:S,29:H:L,11:A:D,22:H:S,10:A:V,BYE
2,12:A:V,26:H:D,9:A:V,6:H:D,3:H:D,7:H:S,BYE,13:A:L
3,21:H:L,14:A:L,7:A:V,19:H:S,2:A:D,6:A:D,24:H:M,BYE
4,20:A:D,23:A:M,1:A:S,25:A:D,0:H:L,29:H:D,22:H:L,BYE
5,22:A:L,28:A:V,11:H:M,10:H:S,BYE,27:A:L,20:H:V,0:H:S
6,BYE,7:H:L,18:A:V,2:A:D,15:A:M,3:H:D,26:H:V,16:A:S
7,26:H:V,6:A:L,3:H:V,24:A:V,21:A:M,2:A:S,19:A:V,BYE
8,23:H:M,11:A:L,29:A:V,0:H:S,25:H:M,31:H:V,17:A:S,BYE
9,30:A:V,15:H:S,2:H:V,18:H:S,BYE,26:A:S,16:H:V,12:A:S
10,31:A:L,22:A:V,23:A:D,5:A:S,20:H:S,11:H:L,1:H:V,BYE
11,27:A:L,8:H:L,5:A:M,20:H:D,1:H:D,10:A:L,BYE,25:A:D
12,2:H:V,30:H:S,BYE,16:A:D,18:A:M,13:H:M,14:H:S,9:H:S
13,BYE,19:A:S,30:H:V,15:H:M,14:H:L,12:A:M,21:A:V,2:H:L
14,24:A:M,3:H:L,26:A:M,30:H:D,13:A:L,BYE,12:A:S,15:H:L
15,16:H:M,9:A:S,BYE,13:A:M,6:H:M,30:A:S,18:H:M,14:A:L
16,15:A:M,18:H:V,21:A:V,12:H:D,19:H:D,BYE,9:A:V,6:H:S
17,1:H:M,20:A:S,0:A:D,27:H:S,28:H:M,BYE,8:H:S,29:A:S
18,19:H:M,16:A:V,6:H:V,9:A:S,12:H:M,24:A:M,15:A:M,BYE
19,18:A:M,13:H:S,24:H:D,3:A:S,16:A:D,21:H:D,7:H:V,BYE
20,4:H:D,17:H:S,31:A:S,11:A:D,10:A:S,BYE,5:A:V,28:A:D
21,3:A:L,24:H:S,16:H:V,26:A:L,7:H:M,19:A:D,13:H:V,BYE
22,5:H:L,10:H:V,25:A:D,23:H:S,29:H:S,1:A:S,4:A:L,BYE
23,8:A:M,4:H:M,10:H:D,22:A:S,27:A:V,BYE,25:H:V,31:H:S
24,14:H:M,21:A:S,19:A:D,7:H:V,BYE,18:H:M,3:A:M,30:A:D
25,BYE,31:H:D,22:H:D,4:H:D,8:A:M,28:A:M,23:A:V,11:H:D
26,7:A:V,2:A:D,14:H:M,21:H:L,30:H:V,9:H:S,6:A:V,BYE
27,11:H:L,29:A:L,28:H:D,17:A:S,23:H:V,5:H:L,0:A:D,BYE
28,0:A:L,5:H:V,27:A:D,31:A:D,17:A:M,25:H:M,BYE,20:H:D
29,BYE,27:H:L,8:H:V,1:A:L,22:A:S,4:A:D,31:H:V,17:H:S
30,9:H:V,12:A:S,13:A:V,14:A:D,26:A:V,15:H:S,BYE,24:H:D
31,10:H:L,25:A:D,20:H:S,28:H:D,BYE,8:A:V,29:A:V,23:A:S
